# Talks_URL File_name
https://www.youtube.com/watch?v=9eQhF69Irkg Sfax_el_mezyena_Fakhri_Fourati_TEDxENIS
https://www.youtube.com/watch?v=WAEruyqWGKs SilianaBis_la_legalisation_du_cannabis_en_Tunisie_Kais_Ben_Halima_TEDxCarthage
https://www.youtube.com/watch?v=abmtuSnBS0k slim_ammamou_parle_de_anonymous_dans_TEDx
https://www.youtube.com/watch?v=-0Iavxd-urs Tarek_Cheniti_Open_Society_TEDxENSI
https://www.youtube.com/watch?v=Yd8BTSH1q44 TEDxCarthage_Cyril_Grislain_Karray_Prochaine_Guerre_Tunisie_Victoire_en_5_batailles
https://www.youtube.com/watch?v=Um-BmKej_k4 TEDx_Change_gabes
https://www.youtube.com/watch?v=-abrVmzn2Oo TEDx_Ecole_Polytechnique_de_Tunisie_Maissa_Sghaier_Enactus_EPT
https://www.youtube.com/watch?v=1JYYusKuPJM TEDxLPBT_Ahmed_Chaouachi_Lenergie_solaire_en_Tunisie_une_nouvelle_perspective
https://www.youtube.com/watch?v=FLiQZ0ztODk TEDx_Ooredoo_Speaker_Houcem_Garbouj
https://www.youtube.com/watch?v=2nubs43uYQg TEDx_Ooreedo_Nizar
https://www.youtube.com/watch?v=dbEvcnuY0AE The_chapters_of_my_EVOLUTION_Rym_Ben_Dhief_Akremi_TEDxENSTAB
https://www.youtube.com/watch?v=ffmR7jhLdxI The_evolution_of_the_punitive_system_in_Tunisian_criminal_law_Ahmed_Badi_TEDxENSTAB
https://www.youtube.com/watch?v=ToOpyO3DPR0 The_harmony_in_chaos_Belkis_Anane_TEDxDjerba
https://www.youtube.com/watch?v=Le_dYLiW9rA The_invisible_war_of_leadership_Achref_Aouadi_TEDxDjerba
https://www.youtube.com/watch?v=AKPX3DT9OUE The_liberation_of_female_body_on_stage_Sabrine_Ghannoudi_TEDxEl_Ghazala_Women
https://www.youtube.com/watch?v=sa4bRm7nln0 The_Power_and_Potential_of_Gaming_Khalil_Elgharbi_TEDxPasha_Street
https://www.youtube.com/watch?v=AqbX21X4etQ The_Power_of_Professional_Reinvention_Nawel_Bizid_TEDxPasha_Street
https://www.youtube.com/watch?v=3CFn7mMgcu0 The_soul_of_the_city_Houcem_Boudaya_TEDxSfax
https://www.youtube.com/watch?v=coTQl_tZBWo The_story_of_Palestine_Oumaima_Thabti_TEDxEl_Ghazala_Women
https://www.youtube.com/watch?v=_uitRC3694c The_Uncharted_Path_to_Business_Success_Takieddine_Ben_Messoud_TEDxPasha_Street
https://www.youtube.com/watch?v=rwKODZAhn_k Think_outside_the_box_the_path_to_entrepreneurship_Kaouther_Darragi_TEDxEl_Ghazala_Women
https://www.youtube.com/watch?v=IT60K5hEIKs Transformez_Vous_Adam_Jabeur_TEDxBebDiwen
https://www.youtube.com/watch?v=kLRei8CkQ74 Travels_that_reveal_your_inner_Awsomeness_Atef_Hsini_TEDxJendoubaVille
https://www.youtube.com/watch?v=9TgMg7gv89g Tumultes_retour_sur_le_parcours_anticonformiste_dune_comedienne_Nadia_Bousetta_TEDxSfax
https://www.youtube.com/watch?v=t1X90Yd_uVU Tunisian_space_agency_Kerim_Hmaied_at_TEDxENIS
https://www.youtube.com/watch?v=Cik5MPJjYPo Tunisian_young_professionals_Mohamed_Malouche_TEDxENIT
https://www.youtube.com/watch?v=oQxmqwgBbgM Turning_Failures_into_Foundations_Mouhamed_Mouhib_Meddeb_TEDxPiloteAriana
https://www.youtube.com/watch?v=OAbXSgao81A Understanding_Love_and_Attraction_Mariem_Oueslati_TEDxJendoubaVille
https://www.youtube.com/watch?v=nlIgWTEZGdw Vers_une_vie_alternative_et_independante_Amine_Draoui_TEDxTBS
https://www.youtube.com/watch?v=WGHeR3M0Xi4 We_live_until_we_die_and_we_dont_live_while_I_am_dead_inside_Mohamed_Ali_Ben_Hadji_TEDxUniversityofCarthage
https://www.youtube.com/watch?v=cIU1jDF1-8Q What_does_it_take_to_make_a_difference_Lotfi_Maktouf_TEDxCarthage
https://www.youtube.com/watch?v=1Ljzaa3w7Bc What_I_can_do_in_Tunisia_Rabii_Ben_Brahim_TEDxDjerba
https://www.youtube.com/watch?v=l-bFgM1OC2o What_is_social_entrepreneurship_and_why_you_should_know_about_it_SoumayaAtoui_TEDxJendoubaVille
https://www.youtube.com/watch?v=sOtounDzh5o White_Feminism_VS_Decolonial_Feminism_Henda_Chennaoui_TEDxEl_Ghazala_Women
https://www.youtube.com/watch?v=zoxVbPDoTDU Why_growth_did_not_create_jobs_The_rent_seeking_system_exposed_Louai_Chebbi_TEDxPiloteAriana
https://www.youtube.com/watch?v=T4RfHlEw1rE Yamina_Mechri_at_TEDxCarthageWomen
https://www.youtube.com/watch?v=QK5XYCYp3bc You_Become_What_You_Believe_You_Are_Mohamed_Kharrat_TEDxBebDiwen
https://www.youtube.com/watch?v=etQklwKQagE Youssef_Cherif_Archelogie_TEDxENSI
https://www.youtube.com/watch?v=KDU8n4siRBA Youth_Can_Zyna_Mejri_TEDxDjerba
https://www.youtube.com/watch?v=RgGukNNwhrA You_will_not_realize_the_change_until_Mohamed_Khlifi_TEDxDjerba
